"usstate","local_year","local_month","no2maxvalue","rank"
"New York",2015,1,32.541935483871,8
"New Jersey",2015,1,32.1129032258064,9
"Delaware",2015,1,31.6111111111111,10
"Indiana",2015,1,31.1428571428571,11
"Georgia",2015,1,29.8153846153846,12
"California",2015,1,28.4116689280869,13
"Kansas",2015,1,28.0677419354839,14
"Arkansas",2015,1,27.3870967741935,15
"Texas",2015,1,26.1248366013072,16
"Minnesota",2015,1,25.341935483871,17
"Missouri",2015,1,25.3193548387097,18
"Louisiana",2015,1,24.5483870967742,19
"Illinois",2015,1,24.2967741935484,20
"Rhode Island",2015,1,24.258064516129,21
"Ohio",2015,1,23.9139784946237,22
"North Carolina",2015,1,23.4216666666667,23
"Alabama",2015,1,22.9,24
"Virginia",2015,1,22.858064516129,25
"Oklahoma",2015,1,21.9951612903226,26
"Pennsylvania",2015,1,20.64,27
"Maryland",2015,1,20.5258064516129,28
"Iowa",2015,1,19.7645161290322,29
"Connecticut",2015,1,19.3155172413793,30
"Oregon",2015,1,17.9354838709677,31
"Maine",2015,1,16.5193548387097,32
"South Dakota",2015,1,15.9903225806452,33
"Hawaii",2015,1,15.8193548387097,34
"Kentucky",2015,1,13.5,35
"Florida",2015,1,12.8387096774194,36
"North Dakota",2015,1,11.4806451612903,37
"Wyoming",2015,1,11.0274193548387,38
"New Hampshire",2015,1,10.8903225806452,39
"Colorado",2015,2,43.8972222222222,1
"Alaska",2015,2,42.3208333333333,2
"New York",2015,2,41.5321428571429,3
"New Jersey",2015,2,38.8571428571429,4
"Massachusetts",2015,2,37,5
"Arizona",2015,2,36.9156626506024,6
"Delaware",2015,2,36.5,7
"Utah",2015,2,35.5,8
"District Of Columbia",2015,2,34.4407407407407,9
"Nevada",2015,2,34.3857142857143,10
"Indiana",2015,2,33.372,11
"New Mexico",2015,2,30.2857142857143,12
"Rhode Island",2015,2,29.7678571428571,13
"Georgia",2015,2,29.25,14
"Kansas",2015,2,28.5821428571429,15
"Ohio",2015,2,28.5714285714286,16
"California",2015,2,25.2832822085889,17
"Louisiana",2015,2,25.2464285714286,18
"Connecticut",2015,2,24.9375,19
"Missouri",2015,2,24.7964285714286,20
"Pennsylvania",2015,2,24.1357142857143,21
"Virginia",2015,2,23.5607142857143,22
"Illinois",2015,2,22.8464285714286,23
"Texas",2015,2,22.0477611940299,24
"Maryland",2015,2,22.028947368421,25
"North Carolina",2015,2,21.3872727272727,26
"Oregon",2015,2,21.3357142857143,27
"Arkansas",2015,2,21.25,28
"Maine",2015,2,21.1767857142857,29
"Iowa",2015,2,21.0142857142857,30
"Oklahoma",2015,2,20.6236363636364,31
"Minnesota",2015,2,18.936,32
"South Dakota",2015,2,13.6764705882353,33
"North Dakota",2015,2,13.3928571428571,34
"Hawaii",2015,2,13.0071428571428,35
"New Hampshire",2015,2,11.8272727272727,36
"Florida",2015,2,11.8214285714286,37
"Wyoming",2015,2,8.66964285714286,38
"Colorado",2015,3,43.9555555555556,1
"New York",2015,3,41.6967741935484,2
"Utah",2015,3,37.9677419354839,3
"New Jersey",2015,3,37.4032258064516,4
"Arizona",2015,3,35.4010752688172,5
"Massachusetts",2015,3,34.6333333333333,6
"Alaska",2015,3,32.7277777777778,7
"District Of Columbia",2015,3,32.3548387096774,8
"New Mexico",2015,3,31.9483870967742,9
"Ohio",2015,3,31.7311827956989,10
"Kansas",2015,3,30.8807692307692,11
"Indiana",2015,3,30.6387096774194,12
"Missouri",2015,3,29.9387096774194,13
"Nevada",2015,3,29.0741935483871,14
"Illinois",2015,3,27.3055555555556,15
"Georgia",2015,3,26.9096774193548,16
"Oregon",2015,3,26.4387096774194,17
"Rhode Island",2015,3,26.0032258064516,18
"California",2015,3,24.7344173441734,19
"Virginia",2015,3,23.7757575757576,20
"Minnesota",2015,3,23.6620689655172,21
"Pennsylvania",2015,3,22.7022900763359,22
"Arkansas",2015,3,22.5870967741936,23
"Louisiana",2015,3,22.4677419354839,24
"Texas",2015,3,22.1914473684211,25
"Connecticut",2015,3,21.7952380952381,26
"Oklahoma",2015,3,21.4230769230769,27
"Iowa",2015,3,20.084375,28
"Maryland",2015,3,19.7283783783784,29
"Alabama",2015,3,19.275,30
"Maine",2015,3,18.1036363636364,31
"North Carolina",2015,3,17.755,32
"South Dakota",2015,3,15.0428571428571,33
"Hawaii",2015,3,10.7967741935484,34
"North Dakota",2015,3,10.5032258064516,35
"Wyoming",2015,3,10.0766666666667,36
"New Hampshire",2015,3,9.69354838709677,37
"Florida",2015,3,8.93548387096774,38
"New York",2015,4,34.9616666666667,1
"Colorado",2015,4,33.4761904761905,2
"New Jersey",2015,4,32.0666666666667,3
"Arizona",2015,4,31.8166666666667,4
"Utah",2015,4,28.6333333333333,5
"Massachusetts",2015,4,27.7916666666667,6
"Nevada",2015,4,27.6518518518519,7
"Ohio",2015,4,26.7741935483871,8
"Kansas",2015,4,26.237037037037,9
"Missouri",2015,4,26.16,10
"Indiana",2015,4,25.825,11
"District Of Columbia",2015,4,24.64,12
"Washington",2015,4,24.25,13
"New Mexico",2015,4,23.6956521739131,14
"Georgia",2015,4,23.1566666666667,15
"Alabama",2015,4,21.89,16
"Louisiana",2015,4,21.7866666666667,17
"Illinois",2015,4,21.2285714285714,18
"Arkansas",2015,4,19.8,19
"Kentucky",2015,4,19.7909090909091,20
"Connecticut",2015,4,19.6266666666667,21
"Oregon",2015,4,19.5633333333333,22
"Iowa",2015,4,19.4116666666667,23
"California",2015,4,19.4008620689655,24
"Texas",2015,4,17.743661971831,25
"Minnesota",2015,4,17.616,26
"Oklahoma",2015,4,17.5060606060606,27
"Pennsylvania",2015,4,17.3157894736842,28
"Maryland",2015,4,17.2185714285714,29
"Rhode Island",2015,4,16.9566666666667,30
"North Carolina",2015,4,16.722,31
"Alaska",2015,4,15.5428571428571,32
"Maine",2015,4,14.6509803921569,33
"North Dakota",2015,4,14.28,34
"Virginia",2015,4,14.1130434782609,35
"South Dakota",2015,4,11.3851851851852,36
"Hawaii",2015,4,8.08297872340425,37
"Florida",2015,4,8.03846153846154,38
"Wyoming",2015,4,6.87166666666667,39
"New Hampshire",2015,4,6.23,40
"New York",2015,5,34.4209677419355,1
"Kentucky",2015,5,33.6,2
"Colorado",2015,5,29.4715909090909,3
"New Jersey",2015,5,26.8870967741935,4
"Alabama",2015,5,26.7071428571429,5
"Indiana",2015,5,26.3483870967742,6
"Arizona",2015,5,25.296511627907,7
"Ohio",2015,5,25.2941176470588,8
"Georgia",2015,5,24.6548387096774,9
"Kansas",2015,5,23.7222222222222,10
"Utah",2015,5,22.1612903225806,11
"Washington",2015,5,21.1647058823529,12
"Arkansas",2015,5,20.9333333333333,13
"Missouri",2015,5,20.64,14
"Delaware",2015,5,19.825,15
"Massachusetts",2015,5,19.741935483871,16
"Nevada",2015,5,19.1,17
"Illinois",2015,5,17.5016129032258,18
"New Mexico",2015,5,17.2935483870968,19
"Louisiana",2015,5,17.0161290322581,20
"District Of Columbia",2015,5,16.3129032258065,21
"Connecticut",2015,5,15.5833333333333,22
"Minnesota",2015,5,14.9269230769231,23
"Texas",2015,5,14.5832167832168,24
"Alaska",2015,5,14.2258064516129,25
"Oklahoma",2015,5,13.3548387096774,26
"North Carolina",2015,5,13.3283333333333,27
"Oregon",2015,5,13.0838709677419,28
"Pennsylvania",2015,5,13.0201342281879,29
"Maryland",2015,5,12.3256756756757,30
"North Dakota",2015,5,11.9774193548387,31
"California",2015,5,11.8072700296736,32
"Iowa",2015,5,11.6225806451613,33
"Maine",2015,5,11.0028571428571,34
"Rhode Island",2015,5,9.78461538461538,35
"Virginia",2015,5,9.26344086021505,36
"South Dakota",2015,5,9.20857142857143,37
"Hawaii",2015,5,7.54516129032258,38
"Florida",2015,5,6.04761904761905,39
"Wyoming",2015,5,5.23870967741936,40
"New Hampshire",2015,5,4.60333333333333,41
"Tennessee",2015,5,1.00666666666667,42
"Colorado",2015,6,32.9146341463414,1
"New York",2015,6,25.7316666666667,2
"Washington",2015,6,25.62,3
"Indiana",2015,6,23.8266666666667,4
"Massachusetts",2015,6,23.7333333333333,5
"Arizona",2015,6,23.1433333333333,6
"New Jersey",2015,6,22.4571428571429,7
"Ohio",2015,6,21.433734939759,8
"Georgia",2015,6,21.4,9
"Alabama",2015,6,21.2620689655172,10
"Nevada",2015,6,21.26,11
"Kansas",2015,6,20.95,12
"Missouri",2015,6,20.6733333333333,13
"Utah",2015,6,20.0666666666667,14
"District Of Columbia",2015,6,17.0214285714286,15
"Louisiana",2015,6,16.9066666666667,16
"Kentucky",2015,6,16,17
"New Mexico",2015,6,15.5642857142857,18
"Arkansas",2015,6,15.49,19
"Illinois",2015,6,15.2679245283019,20
"Oklahoma",2015,6,15.051724137931,21
"Texas",2015,6,14.6572519083969,22
"California",2015,6,14.5194029850746,23
"Connecticut",2015,6,13.6457142857143,24
"Oregon",2015,6,12.13,25
"North Carolina",2015,6,11.788679245283,26
"Minnesota",2015,6,11.7413793103448,27
"Florida",2015,6,11.0333333333333,28
"Iowa",2015,6,10.9266666666667,29
"Pennsylvania",2015,6,10.3185840707965,30
"South Dakota",2015,6,10.14,31
"Maine",2015,6,10.0016666666667,32
"Alaska",2015,6,9.31034482758621,33
"Rhode Island",2015,6,8.94666666666667,34
"Maryland",2015,6,8.89772727272727,35
"Virginia",2015,6,8.09555555555555,36
"North Dakota",2015,6,7.66333333333333,37
"Hawaii",2015,6,7.48679245283019,38
"Wyoming",2015,6,5.83214285714286,39
"New Hampshire",2015,6,4.12666666666667,40
"Tennessee",2015,6,1.10666666666667,41
"New York",2015,7,27.9725806451613,1
"Colorado",2015,7,27.6763440860215,2
"Washington",2015,7,24.558064516129,3
"New Jersey",2015,7,23.1774193548387,4
"Ohio",2015,7,22.7093023255814,5
"Indiana",2015,7,22.0875,6
"Alabama",2015,7,21.5516129032258,7
"Kansas",2015,7,20.7107142857143,8
"Georgia",2015,7,20.6322580645161,9
"Maine",2015,7,19.6934426229508,10
"Massachusetts",2015,7,19.6129032258065,11
"District Of Columbia",2015,7,19.312,12
"Utah",2015,7,18.875,13
"Nevada",2015,7,18.1354838709677,14
"Missouri",2015,7,17.2315789473684,15
"Arizona",2015,7,16.741935483871,16
"Delaware",2015,7,16.7333333333333,17
"Kentucky",2015,7,16.4451612903226,18
"Louisiana",2015,7,15.6645161290323,19
"Oklahoma",2015,7,15.6548387096774,20
"Connecticut",2015,7,15.1560975609756,21
"Arkansas",2015,7,15.1064516129032,22
"New Mexico",2015,7,14.7322580645161,23
"Illinois",2015,7,14.3048387096774,24
"Oregon",2015,7,12.8354838709677,25
"Minnesota",2015,7,12.2516129032258,26
"Texas",2015,7,12.043137254902,27
"Wyoming",2015,7,11.6586206896552,28
"North Carolina",2015,7,11.51,29
"Rhode Island",2015,7,11.3,30
"Iowa",2015,7,11.2403225806452,31
"California",2015,7,10.8660766961652,32
"Florida",2015,7,10.6451612903226,33
"Maryland",2015,7,10.5820224719101,34
"Pennsylvania",2015,7,10.4754098360656,35
"Virginia",2015,7,8.95698924731183,36
"Alaska",2015,7,8.45333333333333,37
"South Dakota",2015,7,8.10740740740741,38
"North Dakota",2015,7,8.07407407407407,39
"Hawaii",2015,7,7.23725490196078,40
"New Hampshire",2015,7,4.05806451612903,41
"Tennessee",2015,7,1.205,42
"Colorado",2015,8,32.5666666666667,1
"New York",2015,8,26.3629032258065,2
"Ohio",2015,8,23.8202247191011,3
"Kansas",2015,8,23.7870967741936,4
"Washington",2015,8,23.3935483870968,5
"District Of Columbia",2015,8,23.1870967741935,6
"Arizona",2015,8,22.0655913978495,7
"Georgia",2015,8,22.0115384615385,8
"Indiana",2015,8,21.658064516129,9
"Nevada",2015,8,21.4394736842105,10
"Kentucky",2015,8,20.4625,11
"Arkansas",2015,8,20.3612903225806,12
"New Jersey",2015,8,20.241935483871,13
"Oklahoma",2015,8,19.9466666666667,14
"Alabama",2015,8,19.9161290322581,15
"Massachusetts",2015,8,19.7741935483871,16
"Louisiana",2015,8,19.6103448275862,17
"New Mexico",2015,8,19.3451612903226,18
"Texas",2015,8,18.1836257309942,19
"Delaware",2015,8,17.5709677419355,20
"Illinois",2015,8,15.5433962264151,21
"Oregon",2015,8,14.7645161290323,22
"Maine",2015,8,14.0266666666667,23
"Wyoming",2015,8,14.0096774193548,24
"California",2015,8,13.8522496371553,25
"Connecticut",2015,8,13.5735632183908,26
"North Carolina",2015,8,13.5145161290323,27
"Maryland",2015,8,12.5333333333333,28
"Minnesota",2015,8,12.1322580645161,29
"Pennsylvania",2015,8,11.9731543624161,30
"Iowa",2015,8,11.3209677419355,31
"Florida",2015,8,10.6451612903226,32
"Rhode Island",2015,8,9.61612903225807,33
"Virginia",2015,8,9.41182795698924,34
"North Dakota",2015,8,8.98333333333333,35
"Alaska",2015,8,7.2516129032258,36
"Hawaii",2015,8,6.90677966101695,37
"South Dakota",2015,8,5.096,38
"New Hampshire",2015,8,3.85161290322581,39
"Tennessee",2015,8,1.83870967741935,40
"Colorado",2015,9,37.3588235294118,1
"Nevada",2015,9,31.7133333333333,2
"District Of Columbia",2015,9,29.6862068965517,3
"New York",2015,9,28.9366666666667,4
"New Jersey",2015,9,28.0727272727273,5
"Missouri",2015,9,27.3952380952381,6
"Ohio",2015,9,27.0263157894737,7
"Arkansas",2015,9,24.5133333333333,8
"Indiana",2015,9,24.4066666666667,9
"Arizona",2015,9,23.9033333333333,10
"Kentucky",2015,9,23.79,11
"Massachusetts",2015,9,23.5333333333333,12
"New Mexico",2015,9,22.7666666666667,13
"Oregon",2015,9,21.7766666666667,14
"Alabama",2015,9,21.3866666666667,15
"Kansas",2015,9,20.1260869565217,16
"Delaware",2015,9,20.0357142857143,17
"Texas",2015,9,19.5213333333333,18
"California",2015,9,19.3909090909091,19
"Oklahoma",2015,9,18.99,20
"Louisiana",2015,9,18.74,21
"Illinois",2015,9,18.0488372093023,22
"Georgia",2015,9,17.7137931034483,23
"Maine",2015,9,16.5741379310345,24
"Connecticut",2015,9,15.2,25
"Pennsylvania",2015,9,13.6899224806202,26
"Iowa",2015,9,13.4266666666667,27
"Maryland",2015,9,13.3302325581395,28
"Wyoming",2015,9,13.0133333333333,29
"North Carolina",2015,9,12.73,30
"Minnesota",2015,9,12.6866666666667,31
"Rhode Island",2015,9,12.33,32
"Alaska",2015,9,12.0965517241379,33
"Virginia",2015,9,10.2888888888889,34
"Washington",2015,9,10.2333333333333,35
"Florida",2015,9,9.53333333333333,36
"North Dakota",2015,9,9.22,37
"South Dakota",2015,9,8.33666666666667,38
"Hawaii",2015,9,6.52857142857143,39
"New Hampshire",2015,9,4.45666666666667,40
"Tennessee",2015,9,1.61428571428571,41
"Colorado",2015,10,35.5208791208791,1
"District Of Columbia",2015,10,29.8806451612903,2
"Utah",2015,10,28.16,3
"New York",2015,10,27.158064516129,4
"Nevada",2015,10,25.7307692307692,5
"New Jersey",2015,10,25.4838709677419,6
"Massachusetts",2015,10,24.741935483871,7
"Missouri",2015,10,24.3586206896552,8
"New Mexico",2015,10,23.8709677419355,9
"Alabama",2015,10,23.6645161290323,10
"Kansas",2015,10,23.658064516129,11
"Texas",2015,10,23.3644295302013,12
"Arkansas",2015,10,23.1548387096774,13
"Ohio",2015,10,22.875,14
"California",2015,10,22.6872110939908,15
"Louisiana",2015,10,22.2451612903226,16
"Kentucky",2015,10,22.0709677419355,17
"Oregon",2015,10,21.7354838709677,18
"Indiana",2015,10,21.5870967741936,19
"Oklahoma",2015,10,21.2322580645161,20
"Illinois",2015,10,19.6114754098361,21
"Alaska",2015,10,19.4387096774194,22
"Arizona",2015,10,19.2604651162791,23
"Georgia",2015,10,17.8935483870968,24
"North Carolina",2015,10,17.8854838709677,25
"Connecticut",2015,10,17.3517857142857,26
"Minnesota",2015,10,15.7870967741936,27
"Iowa",2015,10,14.4068965517242,28
"Pennsylvania",2015,10,14.390243902439,29
"Rhode Island",2015,10,14.1161290322581,30
"Maryland",2015,10,13.6462365591398,31
"Wyoming",2015,10,12.6645161290323,32
"Virginia",2015,10,12.289247311828,33
"South Dakota",2015,10,10.9466666666667,34
"Maine",2015,10,10.6087719298246,35
"Florida",2015,10,10.258064516129,36
"Washington",2015,10,9.4,37
"North Dakota",2015,10,9.06111111111111,38
"Hawaii",2015,10,9.02131147540983,39
"New Hampshire",2015,10,6.48709677419355,40
"Tennessee",2015,10,1.78709677419355,41
"Colorado",2015,11,41.1443181818182,1
"Arizona",2015,11,34.4216666666667,2
"New York",2015,11,32.2351851851852,3
"Nevada",2015,11,32.1411764705882,4
"New Jersey",2015,11,32.0833333333333,5
"Massachusetts",2015,11,29.2,6
"District Of Columbia",2015,11,28.7133333333333,7
"Washington",2015,11,28.1333333333333,8
"New Mexico",2015,11,27.61,9
"Alaska",2015,11,27.4380952380952,10
"California",2015,11,26.9075471698113,11
"Indiana",2015,11,26.8133333333333,12
"Kansas",2015,11,25.9333333333333,13
"Ohio",2015,11,25.9047619047619,14
"Maryland",2015,11,24.1109375,15
"Illinois",2015,11,23.8983333333333,16
"Missouri",2015,11,23.7846153846154,17
"Kentucky",2015,11,21.89,18
"Virginia",2015,11,21.36,19
"Texas",2015,11,21.0566433566434,20
"Arkansas",2015,11,20.9933333333333,21
"Alabama",2015,11,20.6633333333333,22
"North Carolina",2015,11,20.23,23
"Oregon",2015,11,19.9766666666667,24
"Rhode Island",2015,11,19.9166666666667,25
"Georgia",2015,11,18.6166666666667,26
"Pennsylvania",2015,11,18.169014084507,27
"Louisiana",2015,11,17.89,28
"Oklahoma",2015,11,17.7433333333333,29
"Wyoming",2015,11,17.3633333333333,30
"Connecticut",2015,11,16.72,31
"Minnesota",2015,11,16.6833333333333,32
"Iowa",2015,11,13.82,33
"Maine",2015,11,12.9566666666667,34
"North Dakota",2015,11,12.27,35
"Florida",2015,11,9.2,36
"New Hampshire",2015,11,9.02333333333334,37
"Hawaii",2015,11,8.64,38
"South Dakota",2015,11,7.66923076923077,39
"Tennessee",2015,11,1.86,40
"Colorado",2015,12,49.4347826086956,1
"Utah",2015,12,41.6129032258064,2
"Arizona",2015,12,37.1887096774194,3
"New Mexico",2015,12,34.9483870967742,4
"Alaska",2015,12,33.6548387096774,5
"Nevada",2015,12,31.728,6
"New York",2015,12,31.5822580645161,7
"New Jersey",2015,12,30.0645161290323,8
"Massachusetts",2015,12,29.6451612903226,9
"California",2015,12,25.4029494382023,10
"Delaware",2015,12,24.692,11
"Kansas",2015,12,24.1903225806452,12
"Texas",2015,12,23.8645161290323,13
"Missouri",2015,12,23.3645161290323,14
"Washington",2015,12,23.1161290322581,15
"Indiana",2015,12,21.1451612903226,16
"Ohio",2015,12,21.0967741935484,17
"Arkansas",2015,12,21.0903225806452,18
"Illinois",2015,12,21.0621621621622,19
"Alabama",2015,12,20.8193548387097,20
"Georgia",2015,12,20.4035714285714,21
"Louisiana",2015,12,19.8935483870968,22
"Rhode Island",2015,12,19.4903225806452,23
"Virginia",2015,12,19.1741935483871,24
"North Carolina",2015,12,18.9145161290323,25
"District Of Columbia",2015,12,18.7166666666667,26
"Oklahoma",2015,12,17.9838709677419,27
"Connecticut",2015,12,17.6532258064516,28
"Wyoming",2015,12,17.5806451612903,29
"Oregon",2015,12,17.5161290322581,30
"Kentucky",2015,12,17.31875,31
"Pennsylvania",2015,12,15.5695364238411,32
"Maryland",2015,12,15.1,33
"Maine",2015,12,14.065,34
"Minnesota",2015,12,12.9307692307692,35
"South Dakota",2015,12,12.8571428571429,36
"Hawaii",2015,12,12.5193548387097,37
"Iowa",2015,12,12.458064516129,38
"Florida",2015,12,11.6129032258065,39
"North Dakota",2015,12,11.4161290322581,40
"New Hampshire",2015,12,10.7967741935484,41
"Tennessee",2015,12,1.75483870967742,42
"Colorado",2016,1,51.1225806451613,1
"Utah",2016,1,45.6190476190476,2
"Nevada",2016,1,35.6727272727273,3
"New York",2016,1,34.7274193548387,4
"Delaware",2016,1,34.1387096774194,5
"Arizona",2016,1,33.3067796610169,6
"Massachusetts",2016,1,31.5806451612903,7
"Louisiana",2016,1,29.0870967741936,8
"Washington",2016,1,28.9666666666667,9
"Kansas",2016,1,28.2967741935484,10
"Illinois",2016,1,26.5761904761905,11
"Missouri",2016,1,26.5055555555556,12
"Indiana",2016,1,25.0357142857143,13
"Maine",2016,1,24.8935483870968,14
"Texas",2016,1,24.8335664335664,15
"Georgia",2016,1,24.3096774193548,16
"Arkansas",2016,1,23.7709677419355,17
"Virginia",2016,1,23.7258064516129,18
"Alabama",2016,1,23.0806451612903,19
"North Carolina",2016,1,21.4901639344262,20
"Maryland",2016,1,21.0847826086957,21
"Rhode Island",2016,1,20.8677419354839,22
"Ohio",2016,1,20.4838709677419,23
"Oklahoma",2016,1,19.0533333333333,24
"Iowa",2016,1,18.8,25
"Pennsylvania",2016,1,17.6981132075472,26
"California",2016,1,17.6239651416122,27
"Florida",2016,1,15.5483870967742,28
"North Dakota",2016,1,14.6483870967742,29
"Wyoming",2016,1,13.1935483870968,30
"New Hampshire",2016,1,8.70645161290323,31
"Tennessee",2016,1,3.09032258064516,32
"Georgia",2016,2,45.2,1
"Colorado",2016,2,43.4180722891566,2
"Nevada",2016,2,36.7586206896552,3
"Arizona",2016,2,32.812962962963,4
"New York",2016,2,32.1310344827586,5
