"usstate","local_year","local_month","o3maxvalue","rank"
"Pennsylvania",2003,4,0.0462259615384615,13
"Texas",2003,4,0.0459270833333333,14
"California",2003,4,0.0459191542288557,15
"New Hampshire",2003,4,0.0448333333333333,16
"Missouri",2003,4,0.0433666666666667,17
"New York",2003,4,0.0391645569620253,18
"Michigan",2003,4,0.0383166666666667,19
"Massachusetts",2003,4,0.0374666666666667,20
"Illinois",2003,4,0.035719298245614,21
"District Of Columbia",2003,4,0.0351333333333333,22
"New Jersey",2003,4,0.0349512195121951,23
"Arizona",2003,5,0.0606290322580645,1
"Nevada",2003,5,0.0596875,2
"Florida",2003,5,0.0544838709677419,3
"Texas",2003,5,0.0536551724137931,4
"California",2003,5,0.0497427490542245,5
"Kansas",2003,5,0.0489166666666667,6
"Oklahoma",2003,5,0.04834,7
"Colorado",2003,5,0.0469677419354839,8
"Kentucky",2003,5,0.044741935483871,9
"North Carolina",2003,5,0.0446176470588235,10
"Indiana",2003,5,0.0439642857142857,11
"South Carolina",2003,5,0.0432083333333333,12
"Missouri",2003,5,0.0429193548387097,13
"Louisiana",2003,5,0.0424516129032258,14
"Pennsylvania",2003,5,0.0399424778761062,15
"New Hampshire",2003,5,0.0398064516129032,16
"Michigan",2003,5,0.0379666666666667,17
"Illinois",2003,5,0.0354677419354839,18
"Massachusetts",2003,5,0.0330322580645161,19
"New York",2003,5,0.030910447761194,20
"New Jersey",2003,5,0.0294193548387097,21
"District Of Columbia",2003,5,0.0281428571428572,22
"Nevada",2003,6,0.0614333333333333,1
"New Jersey",2003,6,0.0603928571428572,2
"Missouri",2003,6,0.05755,3
"Indiana",2003,6,0.0574333333333333,4
"Kentucky",2003,6,0.0551333333333333,5
"North Carolina",2003,6,0.0548314606741573,6
"Kansas",2003,6,0.05405,7
"Arizona",2003,6,0.0531,8
"Pennsylvania",2003,6,0.0530736607142857,9
"Texas",2003,6,0.0524237288135593,10
"Colorado",2003,6,0.0509411764705882,11
"New York",2003,6,0.0499620253164557,12
"California",2003,6,0.0496689373297003,13
"Oklahoma",2003,6,0.0495294117647059,14
"Michigan",2003,6,0.0494,15
"Illinois",2003,6,0.0487,16
"District Of Columbia",2003,6,0.0477333333333333,17
"South Carolina",2003,6,0.0475,18
"New Hampshire",2003,6,0.0474333333333333,19
"Massachusetts",2003,6,0.0424,20
"Louisiana",2003,6,0.0352,21
"Florida",2003,6,0.0351,22
"New Jersey",2003,7,0.0600967741935484,1
"Arizona",2003,7,0.0591935483870968,2
"Kansas",2003,7,0.0583548387096774,3
"Missouri",2003,7,0.0553548387096774,4
"New York",2003,7,0.0552873563218391,5
"Pennsylvania",2003,7,0.0543807439824945,6
"Oklahoma",2003,7,0.0543095238095238,7
"District Of Columbia",2003,7,0.0527096774193548,8
"Indiana",2003,7,0.0520322580645161,9
"North Carolina",2003,7,0.051763440860215,10
"Michigan",2003,7,0.0501935483870967,11
"Colorado",2003,7,0.0495,12
"Illinois",2003,7,0.0494918032786885,13
"Texas",2003,7,0.0492666666666667,14
"New Hampshire",2003,7,0.0484838709677419,15
"California",2003,7,0.0460178571428571,16
"Massachusetts",2003,7,0.0436451612903226,17
"Louisiana",2003,7,0.0386451612903226,18
"Florida",2003,7,0.0376774193548387,19
"South Carolina",2003,7,0.035875,20
"Kentucky",2003,7,0.029,21
"Kansas",2003,8,0.0610645161290323,1
"Oklahoma",2003,8,0.0601636363636364,2
"Missouri",2003,8,0.0582903225806452,3
"North Carolina",2003,8,0.0563333333333334,4
"Texas",2003,8,0.0531157024793388,5
"New Jersey",2003,8,0.0526451612903226,6
"Colorado",2003,8,0.0521923076923077,7
"District Of Columbia",2003,8,0.0519032258064516,8
"Pennsylvania",2003,8,0.0502624728850325,9
"Illinois",2003,8,0.049,10
"Indiana",2003,8,0.0468064516129032,11
"New York",2003,8,0.0451060606060606,12
"Arizona",2003,8,0.0445483870967742,13
"Michigan",2003,8,0.0444893617021277,14
"California",2003,8,0.0437631224764468,15
"New Hampshire",2003,8,0.0405161290322581,16
"Louisiana",2003,8,0.0385172413793104,17
"Massachusetts",2003,8,0.0350967741935484,18
"Florida",2003,8,0.0299354838709678,19
"Texas",2003,9,0.0511794871794872,1
"North Carolina",2003,9,0.0493428571428571,2
"California",2003,9,0.0467806267806268,3
"Oklahoma",2003,9,0.0457,4
"Louisiana",2003,9,0.0455,5
"Missouri",2003,9,0.0424666666666666,6
"Kansas",2003,9,0.0422166666666667,7
"Indiana",2003,9,0.0411333333333333,8
"Colorado",2003,9,0.041,9
"New Jersey",2003,9,0.0382272727272727,10
"Illinois",2003,9,0.0367,11
"Michigan",2003,9,0.0366111111111111,12
"Florida",2003,9,0.0361666666666667,13
"Arizona",2003,9,0.0359333333333333,14
"New York",2003,9,0.0355810810810811,15
"Pennsylvania",2003,9,0.0352265446224256,16
"District Of Columbia",2003,9,0.0350344827586207,17
"New Hampshire",2003,9,0.0316923076923077,18
"Massachusetts",2003,9,0.0258333333333334,19
"Louisiana",2003,10,0.0437096774193548,1
"Texas",2003,10,0.0420847457627119,2
"California",2003,10,0.0411073369565217,3
"Florida",2003,10,0.0410322580645161,4
"Arizona",2003,10,0.0388852459016393,5
"Oklahoma",2003,10,0.0377368421052632,6
"Kansas",2003,10,0.0373191489361702,7
"North Carolina",2003,10,0.0368709677419355,8
"Colorado",2003,10,0.0320384615384616,9
"Missouri",2003,10,0.0294354838709677,10
"Pennsylvania",2003,10,0.0271655773420479,11
"District Of Columbia",2003,10,0.0268064516129032,12
"New York",2003,10,0.0260537634408602,13
"Illinois",2003,10,0.0249032258064516,14
"Massachusetts",2003,10,0.0235806451612903,15
"Florida",2003,11,0.0324,1
"Texas",2003,11,0.0308365384615385,2
"Arizona",2003,11,0.0289480519480519,3
"California",2003,11,0.0280349162011173,4
"Louisiana",2003,11,0.0277666666666667,5
"Kansas",2003,11,0.0230166666666667,6
"Oklahoma",2003,11,0.023,7
"Illinois",2003,11,0.0212,8
"Colorado",2003,11,0.0205384615384615,9
"District Of Columbia",2003,11,0.0202,10
"New York",2003,11,0.0199777777777778,11
"Massachusetts",2003,11,0.0195666666666667,12
"Pennsylvania",2003,11,0.0111,13
"Florida",2003,12,0.0300967741935484,1
"Texas",2003,12,0.0292566371681416,2
"Arizona",2003,12,0.0258817204301075,3
"Kansas",2003,12,0.025741935483871,4
"Louisiana",2003,12,0.0240645161290323,5
"California",2003,12,0.0233933333333333,6
"Massachusetts",2003,12,0.0205806451612903,7
"New York",2003,12,0.0203932584269663,8
"District Of Columbia",2003,12,0.0194516129032258,9
"Illinois",2003,12,0.0177096774193548,10
"Colorado",2003,12,0.0158571428571429,11
"Pennsylvania",2003,12,0.0105483870967742,12
"Florida",2004,1,0.034,1
"Arizona",2004,1,0.027,2
"Texas",2004,1,0.0255241935483871,3
"California",2004,1,0.0249048951048951,4
"Louisiana",2004,1,0.0237096774193549,5
"Kansas",2004,1,0.0229193548387097,6
"District Of Columbia",2004,1,0.0222258064516129,7
"New Jersey",2004,1,0.02116,8
"Massachusetts",2004,1,0.0209259259259259,9
"Colorado",2004,1,0.0208709677419355,10
"New York",2004,1,0.0206829268292683,11
"Illinois",2004,1,0.0183548387096774,12
"Pennsylvania",2004,1,0.0152307692307692,13
"Oklahoma",2004,2,0.0415,1
"Arizona",2004,2,0.0359770114942529,2
"Florida",2004,2,0.0346896551724138,3
"Kansas",2004,2,0.0338545454545454,4
"Texas",2004,2,0.033,5
"California",2004,2,0.0326666666666666,6
"Louisiana",2004,2,0.0312758620689655,7
"Massachusetts",2004,2,0.0279655172413793,8
"Colorado",2004,2,0.0270689655172414,9
"New York",2004,2,0.0269047619047619,10
"New Jersey",2004,2,0.02615,11
"Illinois",2004,2,0.0250344827586207,12
"District Of Columbia",2004,2,0.0243448275862069,13
"Pennsylvania",2004,2,0.0194827586206897,14
"Florida",2004,3,0.0504516129032258,1
"Arizona",2004,3,0.0446951219512195,2
"Louisiana",2004,3,0.0430645161290323,3
"California",2004,3,0.0422424677187949,4
"Oklahoma",2004,3,0.0419452054794521,5
"Colorado",2004,3,0.0396315789473684,6
"Texas",2004,3,0.0392926829268292,7
"Kansas",2004,3,0.0344677419354839,8
"New Hampshire",2004,3,0.034,9
"Massachusetts",2004,3,0.0336774193548387,10
"New Jersey",2004,3,0.032,11
"New York",2004,3,0.0318333333333333,12
"Illinois",2004,3,0.0309375,13
"District Of Columbia",2004,3,0.0289354838709678,14
"Michigan",2004,3,0.023,15
"Pennsylvania",2004,3,0.0200444444444445,16
"North Carolina",2004,3,0.02,17
"Indiana",2004,3,0.017,18
"Missouri",2004,3,0,19
"Arizona",2004,4,0.0558076923076923,1
"Florida",2004,4,0.055,2
"North Carolina",2004,4,0.0535333333333333,3
"California",2004,4,0.0489014308426073,4
"Oklahoma",2004,4,0.0486363636363636,5
"Louisiana",2004,4,0.0485,6
"Indiana",2004,4,0.0474333333333333,7
"Texas",2004,4,0.0454375,8
"Missouri",2004,4,0.04355,9
"Pennsylvania",2004,4,0.0431393258426966,10
"Colorado",2004,4,0.0431071428571429,11
"New Hampshire",2004,4,0.0429666666666667,12
"New Jersey",2004,4,0.0426,13
"Kansas",2004,4,0.0422,14
"Illinois",2004,4,0.04155,15
"New York",2004,4,0.0390340909090909,16
"Massachusetts",2004,4,0.0382333333333333,17
"Michigan",2004,4,0.0380666666666667,18
"District Of Columbia",2004,4,0.0376333333333333,19
"North Carolina",2004,5,0.0560204081632653,1
"Arizona",2004,5,0.0541774193548387,2
"New Jersey",2004,5,0.051,3
"Florida",2004,5,0.0498709677419355,4
"Colorado",2004,5,0.048741935483871,5
"Pennsylvania",2004,5,0.048695652173913,6
"California",2004,5,0.0475745937961595,7
"Indiana",2004,5,0.0472352941176471,8
"Oklahoma",2004,5,0.0433870967741935,9
"District Of Columbia",2004,5,0.0432258064516129,10
"New York",2004,5,0.0424130434782609,11
"Texas",2004,5,0.0420924369747899,12
"New Hampshire",2004,5,0.0403548387096774,13
"Missouri",2004,5,0.0395,14
"Louisiana",2004,5,0.0388064516129032,15
"Kansas",2004,5,0.0382258064516129,16
"Michigan",2004,5,0.0381935483870968,17
"Massachusetts",2004,5,0.0369677419354839,18
"Illinois",2004,5,0.0364262295081967,19
"New Jersey",2004,6,0.0530666666666667,1
"Indiana",2004,6,0.0509,2
"Arizona",2004,6,0.0507,3
"North Carolina",2004,6,0.0493066666666667,4
"New York",2004,6,0.0482045454545455,5
"Pennsylvania",2004,6,0.0475870535714286,6
"Missouri",2004,6,0.0473333333333333,7
"Oklahoma",2004,6,0.0459523809523809,8
"California",2004,6,0.0457444933920705,9
"Colorado",2004,6,0.0454090909090909,10
"Kansas",2004,6,0.0433859649122807,11
"District Of Columbia",2004,6,0.0432333333333333,12
"Illinois",2004,6,0.04295,13
"Texas",2004,6,0.042475,14
"Florida",2004,6,0.0416333333333333,15
"New Hampshire",2004,6,0.0413666666666667,16
"Michigan",2004,6,0.0400166666666667,17
"Massachusetts",2004,6,0.0379666666666667,18
"Louisiana",2004,6,0.0299333333333333,19
"North Carolina",2004,7,0.0581935483870968,1
"New Jersey",2004,7,0.0529032258064516,2
"Indiana",2004,7,0.052375,3
"Arizona",2004,7,0.0521311475409836,4
"Oklahoma",2004,7,0.0520714285714285,5
"Texas",2004,7,0.0493057851239669,6
"Colorado",2004,7,0.049,7
"Missouri",2004,7,0.049,8
"District Of Columbia",2004,7,0.0488666666666667,9
"Florida",2004,7,0.0487096774193548,10
"Pennsylvania",2004,7,0.048484375,11
"Illinois",2004,7,0.0465967741935484,12
"Kansas",2004,7,0.04612,13
"New York",2004,7,0.0450549450549451,14
"New Hampshire",2004,7,0.0441612903225807,15
"Michigan",2004,7,0.0441551724137931,16
"Louisiana",2004,7,0.0414193548387097,17
"California",2004,7,0.0405115961800819,18
"Massachusetts",2004,7,0.0356129032258065,19
"Texas",2004,8,0.0520081967213115,1
"Oklahoma",2004,8,0.0514025974025974,2
"Arizona",2004,8,0.0506612903225806,3
"North Carolina",2004,8,0.0501428571428571,4
"New Jersey",2004,8,0.048258064516129,5
"Pennsylvania",2004,8,0.0465176211453744,6
"Louisiana",2004,8,0.045,7
"Indiana",2004,8,0.0447037037037037,8
"Kansas",2004,8,0.0434791666666667,9
"California",2004,8,0.0431953867028494,10
"Missouri",2004,8,0.0431451612903226,11
"District Of Columbia",2004,8,0.0430322580645161,12
"New York",2004,8,0.0402527472527473,13
"Florida",2004,8,0.0400689655172414,14
"New Hampshire",2004,8,0.0399032258064516,15
"Illinois",2004,8,0.0378548387096774,16
"Michigan",2004,8,0.0357457627118644,17
"Massachusetts",2004,8,0.0338709677419355,18
"Colorado",2004,8,0.0274193548387097,19
"Oklahoma",2004,9,0.0553283582089552,1
"Texas",2004,9,0.0497714285714286,2
"Arizona",2004,9,0.0494698795180723,3
"California",2004,9,0.0485712328767123,4
"Indiana",2004,9,0.0483666666666667,5
"Missouri",2004,9,0.04735,6
"Louisiana",2004,9,0.0466666666666667,7
"Kansas",2004,9,0.0449666666666667,8
"Michigan",2004,9,0.044,9
"North Carolina",2004,9,0.0419166666666667,10
"Illinois",2004,9,0.0417678571428571,11
"Pennsylvania",2004,9,0.0396569506726457,12
"New Jersey",2004,9,0.0382333333333333,13
"New York",2004,9,0.0349111111111111,14
"District Of Columbia",2004,9,0.0337586206896552,15
"New Hampshire",2004,9,0.0294666666666667,16
"Florida",2004,9,0.0281538461538462,17
"Massachusetts",2004,9,0.0251333333333333,18
"Colorado",2004,9,0.0210344827586207,19
"California",2004,10,0.0386136363636364,1
"Florida",2004,10,0.0384516129032258,2
"Oklahoma",2004,10,0.0378709677419355,3
"Arizona",2004,10,0.036010752688172,4
"Louisiana",2004,10,0.0344516129032258,5
"Texas",2004,10,0.0318318584070796,6
"North Carolina",2004,10,0.031258064516129,7
"Kansas",2004,10,0.0298095238095238,8
"Colorado",2004,10,0.0282258064516129,9
"Missouri",2004,10,0.0231612903225807,10
"Illinois",2004,10,0.0222096774193549,11
"Pennsylvania",2004,10,0.0221037527593819,12
"New Jersey",2004,10,0.0204193548387097,13
"New York",2004,10,0.0198985507246377,14
"District Of Columbia",2004,10,0.019,15
"Florida",2004,11,0.0379333333333333,1
"Texas",2004,11,0.0291546391752577,2
"California",2004,11,0.0287258297258297,3
"Oklahoma",2004,11,0.0284848484848485,4
"Arizona",2004,11,0.0250449438202247,5
"Louisiana",2004,11,0.0245666666666667,6
"Kansas",2004,11,0.0227368421052632,7
"District Of Columbia",2004,11,0.0186666666666667,8
"New Jersey",2004,11,0.0175666666666667,9
"New York",2004,11,0.0170178571428572,10
"Illinois",2004,11,0.0166666666666667,11
"Massachusetts",2004,11,0.016,12
"Colorado",2004,11,0.0159333333333333,13
"Pennsylvania",2004,11,0.0122666666666667,14
"Florida",2004,12,0.0297777777777778,1
"Texas",2004,12,0.0260336134453781,2
"Kansas",2004,12,0.0251451612903226,3
"Louisiana",2004,12,0.0242333333333333,4
"California",2004,12,0.0242058823529412,5
"Arizona",2004,12,0.0206376811594203,6
"Colorado",2004,12,0.0194193548387097,7
"District Of Columbia",2004,12,0.0180967741935484,8
"Illinois",2004,12,0.0180666666666667,9
"New York",2004,12,0.0176989247311828,10
"Massachusetts",2004,12,0.0166774193548387,11
"New Jersey",2004,12,0.0165172413793103,12
"Pennsylvania",2004,12,0.0110967741935484,13
"Oklahoma",2004,12,0.009,14
"Florida",2005,1,0.0356129032258065,1
"California",2005,1,0.0237576158940397,2
"Texas",2005,1,0.0235454545454545,3
"Louisiana",2005,1,0.0228,4
"Arizona",2005,1,0.0209139784946237,5
"New York",2005,1,0.0202025316455696,6
"Massachusetts",2005,1,0.0201612903225807,7
"Kansas",2005,1,0.0190483870967742,8
"New Jersey",2005,1,0.0184166666666667,9
"District Of Columbia",2005,1,0.0177096774193548,10
"Colorado",2005,1,0.0176451612903226,11
"Illinois",2005,1,0.015741935483871,12
"Pennsylvania",2005,1,0.009,13
"Florida",2005,2,0.0409642857142857,1
"Oklahoma",2005,2,0.0339655172413793,2
"California",2005,2,0.0300566860465116,3
"Kansas",2005,2,0.0291132075471698,4
"Louisiana",2005,2,0.0286785714285714,5
"Colorado",2005,2,0.0285,6
"Arizona",2005,2,0.0278690476190476,7
"Texas",2005,2,0.0275339805825243,8
"New York",2005,2,0.0266666666666667,9
"Massachusetts",2005,2,0.0234285714285714,10
"Illinois",2005,2,0.0218928571428571,11
"District Of Columbia",2005,2,0.0209642857142857,12
"New Jersey",2005,2,0.0202222222222222,13
"Pennsylvania",2005,2,0.0174,14
"Oklahoma",2005,3,0.044758064516129,1
"Florida",2005,3,0.0439677419354839,2
"Texas",2005,3,0.0422086956521739,3
"Arizona",2005,3,0.0417603305785124,4
"California",2005,3,0.0403773841961853,5
"Colorado",2005,3,0.0403,6
"Kansas",2005,3,0.0398225806451613,7
"Louisiana",2005,3,0.0380322580645161,8
"New York",2005,3,0.0347444444444444,9
"Massachusetts",2005,3,0.0343548387096774,10
"New Jersey",2005,3,0.0334137931034483,11
"Illinois",2005,3,0.032875,12
"District Of Columbia",2005,3,0.0315161290322581,13
"Missouri",2005,3,0.028,14
"Pennsylvania",2005,3,0.0270857142857143,15
"Michigan",2005,3,0.0185,16
"New Hampshire",2005,3,0.018,17
"Indiana",2005,3,0.01,18
"North Carolina",2005,3,0.007,19
"Florida",2005,4,0.0571379310344828,1
"North Carolina",2005,4,0.0552,2
"Arizona",2005,4,0.0540330578512397,3
"Oklahoma",2005,4,0.0522333333333333,4
"Louisiana",2005,4,0.0490333333333333,5
"Texas",2005,4,0.0486754385964912,6
"Kansas",2005,4,0.0483,7
"Indiana",2005,4,0.0475,8
"Pennsylvania",2005,4,0.0474279475982533,9
"Missouri",2005,4,0.0473333333333333,10
"California",2005,4,0.0454924554183813,11
"Colorado",2005,4,0.0454827586206897,12
"New Hampshire",2005,4,0.0453666666666667,13
"Illinois",2005,4,0.04355,14
"New York",2005,4,0.0418888888888889,15
"New Jersey",2005,4,0.0415714285714286,16
"Michigan",2005,4,0.04125,17
