"usstate","local_year","local_month","so2maxvalue","rank"
"Texas",2015,2,1.40373134328358,31
"Minnesota",2015,2,1.396,32
"Oklahoma",2015,2,1.39454545454545,33
"South Dakota",2015,2,1,34
"North Dakota",2015,2,0.710714285714286,35
"Utah",2015,2,0.532142857142857,36
"Florida",2015,2,0.357142857142857,37
"Wyoming",2015,2,0.266071428571429,38
"Ohio",2015,3,14.2440860215054,1
"Alaska",2015,3,11.4555555555556,2
"Indiana",2015,3,10.6612903225806,3
"Kansas",2015,3,9.22307692307692,4
"Alabama",2015,3,6.91785714285714,5
"Pennsylvania",2015,3,6.69465648854962,6
"Missouri",2015,3,6.02903225806452,7
"District Of Columbia",2015,3,4.01935483870968,8
"Hawaii",2015,3,4.00483870967742,9
"Colorado",2015,3,3.92111111111111,10
"Illinois",2015,3,3.79814814814815,11
"New York",2015,3,3.65806451612903,12
"Louisiana",2015,3,3.37741935483871,13
"Maryland",2015,3,3.01081081081081,14
"Iowa",2015,3,2.996875,15
"Maine",2015,3,2.35272727272727,16
"Arkansas",2015,3,2.24516129032258,17
"Rhode Island",2015,3,1.85161290322581,18
"Virginia",2015,3,1.75151515151515,19
"Minnesota",2015,3,1.71379310344828,20
"New Mexico",2015,3,1.64516129032258,21
"Arizona",2015,3,1.63655913978495,22
"Massachusetts",2015,3,1.63333333333333,23
"Oregon",2015,3,1.57741935483871,24
"New Jersey",2015,3,1.53225806451613,25
"Connecticut",2015,3,1.4031746031746,26
"California",2015,3,1.27777777777778,27
"New Hampshire",2015,3,1.1741935483871,28
"Wyoming",2015,3,1.09833333333333,29
"Texas",2015,3,1.09605263157895,30
"South Dakota",2015,3,0.95,31
"Georgia",2015,3,0.925806451612903,32
"Oklahoma",2015,3,0.921153846153846,33
"Nevada",2015,3,0.867741935483871,34
"North Carolina",2015,3,0.815,35
"North Dakota",2015,3,0.509677419354839,36
"Utah",2015,3,0.354838709677419,37
"Florida",2015,3,0.0967741935483871,38
"Ohio",2015,4,16.8677419354839,1
"Alaska",2015,4,9.14642857142857,2
"Kansas",2015,4,7.20370370370371,3
"Indiana",2015,4,6.35416666666667,4
"Missouri",2015,4,5.54333333333333,5
"Pennsylvania",2015,4,4.14285714285714,6
"Colorado",2015,4,3.50833333333333,7
"Alabama",2015,4,3.23666666666667,8
"Hawaii",2015,4,2.84574468085106,9
"District Of Columbia",2015,4,2.55666666666667,10
"Louisiana",2015,4,2.14666666666667,11
"Illinois",2015,4,2.06734693877551,12
"New York",2015,4,2.01333333333333,13
"Kentucky",2015,4,1.98181818181818,14
"Maryland",2015,4,1.86714285714286,15
"Minnesota",2015,4,1.384,16
"Wyoming",2015,4,1.37833333333333,17
"Iowa",2015,4,1.31333333333333,18
"Arkansas",2015,4,1.27666666666667,19
"Maine",2015,4,1.23725490196078,20
"California",2015,4,1.19080459770115,21
"Virginia",2015,4,1.15942028985507,22
"New Mexico",2015,4,1.10434782608696,23
"Oregon",2015,4,1.07333333333333,24
"Oklahoma",2015,4,1.06969696969697,25
"Connecticut",2015,4,1.03222222222222,26
"Arizona",2015,4,1.02,27
"Massachusetts",2015,4,0.979166666666667,28
"South Dakota",2015,4,0.925925925925926,29
"Texas",2015,4,0.901408450704225,30
"Nevada",2015,4,0.892592592592593,31
"Washington",2015,4,0.866666666666667,32
"New Hampshire",2015,4,0.843333333333333,33
"North Carolina",2015,4,0.708,34
"North Dakota",2015,4,0.583333333333333,35
"New Jersey",2015,4,0.578333333333333,36
"Florida",2015,4,0.5,37
"Georgia",2015,4,0.486666666666667,38
"Rhode Island",2015,4,0.42,39
"Utah",2015,4,0.143333333333333,40
"Alabama",2015,5,9.80714285714286,1
"Alaska",2015,5,9.2516129032258,2
"Indiana",2015,5,8.9741935483871,3
"Ohio",2015,5,6.90882352941176,4
"Missouri",2015,5,6.12,5
"Kansas",2015,5,5.18148148148148,6
"Pennsylvania",2015,5,3.79194630872483,7
"Colorado",2015,5,3.11931818181818,8
"Kentucky",2015,5,2.8,9
"Illinois",2015,5,2.42903225806452,10
"Hawaii",2015,5,2.39193548387097,11
"Maryland",2015,5,2.35540540540541,12
"Delaware",2015,5,2.3,13
"Arkansas",2015,5,1.93333333333333,14
"District Of Columbia",2015,5,1.62903225806452,15
"Wyoming",2015,5,1.39354838709677,16
"Maine",2015,5,1.39142857142857,17
"Louisiana",2015,5,1.36129032258065,18
"New York",2015,5,1.32741935483871,19
"Washington",2015,5,1.22352941176471,20
"Arizona",2015,5,1.16744186046512,21
"Virginia",2015,5,1.13440860215054,22
"Oregon",2015,5,0.945161290322581,23
"New Hampshire",2015,5,0.843333333333333,24
"Minnesota",2015,5,0.8,25
"Massachusetts",2015,5,0.770967741935484,26
"California",2015,5,0.770771513353115,27
"New Mexico",2015,5,0.690322580645161,28
"New Jersey",2015,5,0.683870967741936,29
"Iowa",2015,5,0.679032258064516,30
"North Carolina",2015,5,0.665,31
"Texas",2015,5,0.664335664335664,32
"Connecticut",2015,5,0.627777777777778,33
"Oklahoma",2015,5,0.509677419354839,34
"Georgia",2015,5,0.467741935483871,35
"Tennessee",2015,5,0.466666666666667,36
"South Dakota",2015,5,0.414285714285714,37
"Nevada",2015,5,0.303703703703704,38
"Florida",2015,5,0.285714285714286,39
"North Dakota",2015,5,0.267741935483871,40
"Rhode Island",2015,5,0.219230769230769,41
"Utah",2015,5,0.1,42
"Indiana",2015,6,8.01666666666667,1
"Kansas",2015,6,6.69666666666667,2
"Missouri",2015,6,6.08333333333333,3
"Alabama",2015,6,6.03103448275862,4
"Ohio",2015,6,6.01686746987952,5
"Colorado",2015,6,5.02804878048781,6
"Alaska",2015,6,4.31724137931035,7
"Illinois",2015,6,4.15660377358491,8
"Wyoming",2015,6,2.76964285714286,9
"Pennsylvania",2015,6,2.71681415929204,10
"Washington",2015,6,2.37,11
"Louisiana",2015,6,2.24333333333333,12
"Hawaii",2015,6,2.16415094339623,13
"Kentucky",2015,6,2.12307692307692,14
"District Of Columbia",2015,6,1.95,15
"Maryland",2015,6,1.60113636363636,16
"New Hampshire",2015,6,1.32,17
"Utah",2015,6,1.24333333333333,18
"Oregon",2015,6,1.22333333333333,19
"Arkansas",2015,6,1.18333333333333,20
"North Carolina",2015,6,1.09433962264151,21
"California",2015,6,1.08059701492537,22
"Massachusetts",2015,6,1.01666666666667,23
"Arizona",2015,6,1.01666666666667,24
"Maine",2015,6,1.00833333333333,25
"Texas",2015,6,0.937404580152672,26
"Virginia",2015,6,0.905555555555555,27
"South Dakota",2015,6,0.833333333333333,28
"New York",2015,6,0.813333333333333,29
"Oklahoma",2015,6,0.793103448275862,30
"Florida",2015,6,0.766666666666667,31
"Minnesota",2015,6,0.748275862068966,32
"New Mexico",2015,6,0.735714285714286,33
"Georgia",2015,6,0.704,34
"Nevada",2015,6,0.536666666666667,35
"Iowa",2015,6,0.533333333333333,36
"Tennessee",2015,6,0.493333333333333,37
"New Jersey",2015,6,0.47,38
"Connecticut",2015,6,0.367142857142857,39
"Rhode Island",2015,6,0.28,40
"North Dakota",2015,6,0.233333333333333,41
"Ohio",2015,7,9.61976744186046,1
"Kansas",2015,7,8.23214285714286,2
"Alaska",2015,7,7.51666666666667,3
"Alabama",2015,7,6.08709677419355,4
"Illinois",2015,7,3.99193548387097,5
"Colorado",2015,7,3.8010752688172,6
"Pennsylvania",2015,7,3.61475409836066,7
"Wyoming",2015,7,2.81034482758621,8
"Hawaii",2015,7,2.77843137254902,9
"District Of Columbia",2015,7,2.64,10
"Washington",2015,7,2.56129032258064,11
"Maryland",2015,7,2.23595505617978,12
"Kentucky",2015,7,2.16774193548387,13
"Missouri",2015,7,1.98421052631579,14
"Delaware",2015,7,1.97777777777778,15
"Arkansas",2015,7,1.91612903225806,16
"Maine",2015,7,1.41311475409836,17
"Arizona",2015,7,1.36559139784946,18
"Louisiana",2015,7,1.3258064516129,19
"Virginia",2015,7,1.28064516129032,20
"Indiana",2015,7,1.27916666666667,21
"New Hampshire",2015,7,1.11290322580645,22
"New York",2015,7,1.10483870967742,23
"Oregon",2015,7,1.08709677419355,24
"Utah",2015,7,0.95625,25
"California",2015,7,0.946165191740415,26
"Massachusetts",2015,7,0.916129032258065,27
"Oklahoma",2015,7,0.883870967741936,28
"New Mexico",2015,7,0.854838709677419,29
"Tennessee",2015,7,0.62,30
"Florida",2015,7,0.612903225806452,31
"Nevada",2015,7,0.603225806451613,32
"New Jersey",2015,7,0.567741935483871,33
"Connecticut",2015,7,0.567073170731707,34
"North Carolina",2015,7,0.565,35
"Georgia",2015,7,0.554838709677419,36
"Texas",2015,7,0.55359477124183,37
"Minnesota",2015,7,0.541935483870968,38
"South Dakota",2015,7,0.522222222222222,39
"Iowa",2015,7,0.401612903225807,40
"Rhode Island",2015,7,0.358064516129032,41
"North Dakota",2015,7,0.0888888888888889,42
"Ohio",2015,8,9.63595505617977,1
"Kansas",2015,8,8.9741935483871,2
"Alabama",2015,8,7.16774193548387,3
"Alaska",2015,8,5.1741935483871,4
"Indiana",2015,8,5.01612903225807,5
"Wyoming",2015,8,4.20967741935484,6
"Pennsylvania",2015,8,4.16778523489933,7
"Colorado",2015,8,4.10689655172414,8
"Arkansas",2015,8,3.38387096774194,9
"Illinois",2015,8,3.14905660377359,10
"Delaware",2015,8,2.65161290322581,11
"District Of Columbia",2015,8,2.33870967741935,12
"Washington",2015,8,2.21290322580645,13
"Kentucky",2015,8,2.1,14
"Maryland",2015,8,1.87096774193548,15
"Oklahoma",2015,8,1.55,16
"Hawaii",2015,8,1.36101694915254,17
"Louisiana",2015,8,1.32413793103448,18
"California",2015,8,1.31756168359942,19
"Maine",2015,8,1.22166666666667,20
"Arizona",2015,8,1.20537634408602,21
"New Mexico",2015,8,1.16774193548387,22
"Texas",2015,8,1.15380116959064,23
"New Hampshire",2015,8,1.14193548387097,24
"New York",2015,8,1.08870967741935,25
"Virginia",2015,8,0.944086021505376,26
"Massachusetts",2015,8,0.774193548387097,27
"Minnesota",2015,8,0.761290322580645,28
"Nevada",2015,8,0.744736842105263,29
"New Jersey",2015,8,0.738709677419355,30
"Connecticut",2015,8,0.688505747126437,31
"North Carolina",2015,8,0.601612903225806,32
"Iowa",2015,8,0.541935483870968,33
"Oregon",2015,8,0.532258064516129,34
"South Dakota",2015,8,0.444,35
"Georgia",2015,8,0.35,36
"Tennessee",2015,8,0.341935483870968,37
"Rhode Island",2015,8,0.338709677419355,38
"Florida",2015,8,0.258064516129032,39
"North Dakota",2015,8,0.166666666666667,40
"Ohio",2015,9,6.91315789473684,1
"Arkansas",2015,9,6.72333333333333,2
"Alabama",2015,9,5.36666666666667,3
"Alaska",2015,9,5.01034482758621,4
"Illinois",2015,9,4.57209302325581,5
"Colorado",2015,9,3.86823529411765,6
"Wyoming",2015,9,3.23666666666667,7
"Pennsylvania",2015,9,3.23255813953488,8
"Missouri",2015,9,3.14761904761905,9
"Indiana",2015,9,2.97333333333333,10
"District Of Columbia",2015,9,2.93103448275862,11
"Louisiana",2015,9,2.79,12
"Maryland",2015,9,2.28372093023256,13
"Kentucky",2015,9,2.28,14
"Kansas",2015,9,2.14782608695652,15
"Delaware",2015,9,2.00714285714286,16
"Oklahoma",2015,9,1.88333333333333,17
"Maine",2015,9,1.6551724137931,18
"Massachusetts",2015,9,1.51333333333333,19
"Washington",2015,9,1.49333333333333,20
"Hawaii",2015,9,1.46964285714286,21
"California",2015,9,1.39326018808777,22
"Arizona",2015,9,1.32666666666667,23
"New Mexico",2015,9,1.27666666666667,24
"New Hampshire",2015,9,1.13666666666667,25
"Texas",2015,9,1.098,26
"New York",2015,9,1.08166666666667,27
"Nevada",2015,9,1.05333333333333,28
"Minnesota",2015,9,0.996666666666667,29
"Oregon",2015,9,0.823333333333333,30
"Iowa",2015,9,0.668333333333333,31
"New Jersey",2015,9,0.578181818181818,32
"North Carolina",2015,9,0.565,33
"Virginia",2015,9,0.556666666666667,34
"Connecticut",2015,9,0.544943820224719,35
"South Dakota",2015,9,0.416666666666667,36
"Georgia",2015,9,0.372413793103448,37
"Rhode Island",2015,9,0.363333333333333,38
"Tennessee",2015,9,0.317857142857143,39
"North Dakota",2015,9,0.213333333333333,40
"Florida",2015,9,0.166666666666667,41
"Alaska",2015,10,9.18709677419355,1
"Ohio",2015,10,8.9703125,2
"Kansas",2015,10,7.63225806451613,3
"Alabama",2015,10,3.65806451612903,4
"Colorado",2015,10,3.49340659340659,5
"Wyoming",2015,10,2.95483870967742,6
"Oklahoma",2015,10,2.94838709677419,7
"Illinois",2015,10,2.78360655737705,8
"Pennsylvania",2015,10,2.6260162601626,9
"District Of Columbia",2015,10,2.21935483870968,10
"Washington",2015,10,2.1,11
"Missouri",2015,10,2.1,12
"Hawaii",2015,10,1.99508196721311,13
"Kentucky",2015,10,1.94838709677419,14
"Louisiana",2015,10,1.92258064516129,15
"Arkansas",2015,10,1.91935483870968,16
"Indiana",2015,10,1.75483870967742,17
"California",2015,10,1.71432973805855,18
"Texas",2015,10,1.65369127516778,19
"New York",2015,10,1.61612903225806,20
"Maryland",2015,10,1.43010752688172,21
"Minnesota",2015,10,1.42258064516129,22
"Oregon",2015,10,1.36774193548387,23
"Arizona",2015,10,1.28372093023256,24
"Utah",2015,10,1.24,25
"Massachusetts",2015,10,1.23548387096774,26
"Nevada",2015,10,1.16153846153846,27
"South Dakota",2015,10,1.10666666666667,28
"New Mexico",2015,10,0.893548387096774,29
"New Jersey",2015,10,0.858064516129032,30
"Iowa",2015,10,0.836206896551724,31
"Virginia",2015,10,0.773118279569893,32
"Maine",2015,10,0.735087719298245,33
"New Hampshire",2015,10,0.72258064516129,34
"North Carolina",2015,10,0.704838709677419,35
"Rhode Island",2015,10,0.625806451612903,36
"Connecticut",2015,10,0.580357142857143,37
"Georgia",2015,10,0.551612903225807,38
"Tennessee",2015,10,0.425806451612903,39
"North Dakota",2015,10,0.394444444444444,40
"Florida",2015,10,0.32258064516129,41
"Alaska",2015,11,14.3,1
"Ohio",2015,11,10.0107142857143,2
"Pennsylvania",2015,11,3.92253521126761,3
"Alabama",2015,11,3.69,4
"Colorado",2015,11,3.28863636363636,5
"District Of Columbia",2015,11,2.64333333333333,6
"Oklahoma",2015,11,2.59,7
"Illinois",2015,11,2.565,8
"Indiana",2015,11,2.41666666666667,9
"Kansas",2015,11,2.39047619047619,10
"New York",2015,11,2.32777777777778,11
"Maryland",2015,11,2.1171875,12
"Kentucky",2015,11,2.03333333333333,13
"Massachusetts",2015,11,1.83,14
"Missouri",2015,11,1.80769230769231,15
"Arkansas",2015,11,1.74333333333333,16
"Washington",2015,11,1.73333333333333,17
"Texas",2015,11,1.48741258741259,18
"Arizona",2015,11,1.46333333333333,19
"California",2015,11,1.2288824383164,20
"New Mexico",2015,11,1.18333333333333,21
"Oregon",2015,11,1.13666666666667,22
"New Jersey",2015,11,1.13666666666667,22
"Minnesota",2015,11,1.09,24
"Louisiana",2015,11,1.07333333333333,25
"New Hampshire",2015,11,1.05333333333333,26
"Maine",2015,11,1.02166666666667,27
"Hawaii",2015,11,1.01166666666667,28
"Connecticut",2015,11,0.916666666666667,29
"Nevada",2015,11,0.905882352941176,30
"North Carolina",2015,11,0.856666666666667,31
"Virginia",2015,11,0.833333333333333,32
"Rhode Island",2015,11,0.763333333333333,33
"Iowa",2015,11,0.716666666666667,34
"Wyoming",2015,11,0.58,35
"Georgia",2015,11,0.456666666666667,36
"South Dakota",2015,11,0.430769230769231,37
"Tennessee",2015,11,0.303333333333333,38
"North Dakota",2015,11,0.25,39
"Florida",2015,11,0.1,40
"Alaska",2015,12,20.1,1
"Ohio",2015,12,4.36344086021505,2
"Colorado",2015,12,3.74130434782609,3
"Kansas",2015,12,3.33548387096774,4
"Oklahoma",2015,12,2.8,5
"Illinois",2015,12,2.42432432432432,6
"Alabama",2015,12,2.39677419354839,7
"New Mexico",2015,12,2.33225806451613,8
"Arizona",2015,12,2.28225806451613,9
"Pennsylvania",2015,12,2.2317880794702,10
"New York",2015,12,2.22903225806452,11
"Utah",2015,12,2.02903225806452,12
"Missouri",2015,12,1.9741935483871,13
"District Of Columbia",2015,12,1.93333333333333,14
"Texas",2015,12,1.9,15
"Nevada",2015,12,1.872,16
"Massachusetts",2015,12,1.86129032258065,17
"Delaware",2015,12,1.816,18
"Hawaii",2015,12,1.69193548387097,19
"California",2015,12,1.5811797752809,20
"Maryland",2015,12,1.57111111111111,21
"Arkansas",2015,12,1.4741935483871,22
"Kentucky",2015,12,1.4375,23
"Indiana",2015,12,1.24838709677419,24
"Minnesota",2015,12,1.20769230769231,25
"Louisiana",2015,12,1.16129032258065,26
"Washington",2015,12,1.08709677419355,27
"Virginia",2015,12,1.04516129032258,28
"New Jersey",2015,12,0.903225806451613,29
"Maine",2015,12,0.875,30
"New Hampshire",2015,12,0.874193548387097,31
"Georgia",2015,12,0.775,32
"North Carolina",2015,12,0.77258064516129,33
"Iowa",2015,12,0.72258064516129,34
"Connecticut",2015,12,0.716129032258065,35
"Florida",2015,12,0.67741935483871,36
"Rhode Island",2015,12,0.593548387096774,37
"Tennessee",2015,12,0.467741935483871,38
"Oregon",2015,12,0.458064516129032,39
"South Dakota",2015,12,0.385714285714286,40
"Wyoming",2015,12,0.348387096774194,41
"North Dakota",2015,12,0.3,42
"Ohio",2016,1,7.08817204301075,1
"Alabama",2016,1,3.97741935483871,2
"Colorado",2016,1,3.92365591397849,3
"Kansas",2016,1,3.50645161290323,4
"New York",2016,1,3.20322580645161,5
"Louisiana",2016,1,3.04838709677419,6
"Pennsylvania",2016,1,3.04716981132075,7
"Illinois",2016,1,2.97857142857143,8
"Missouri",2016,1,2.85555555555556,9
"Oklahoma",2016,1,2.64,10
"Delaware",2016,1,2.45161290322581,11
"Maryland",2016,1,2.39782608695652,12
"Maine",2016,1,2.1741935483871,13
"Indiana",2016,1,2.03928571428571,14
"Massachusetts",2016,1,1.56774193548387,15
"Nevada",2016,1,1.49545454545455,16
"Texas",2016,1,1.49090909090909,17
"Arizona",2016,1,1.43559322033898,18
"Virginia",2016,1,1.42903225806452,19
"New Hampshire",2016,1,1.40967741935484,20
"Rhode Island",2016,1,1.35806451612903,21
"Utah",2016,1,1.32857142857143,22
"North Carolina",2016,1,1.22786885245902,23
"Arkansas",2016,1,1.21612903225806,24
"California",2016,1,1.11525054466231,25
"Florida",2016,1,1.09677419354839,26
"Washington",2016,1,0.94,27
"Iowa",2016,1,0.8,28
"Tennessee",2016,1,0.74516129032258,29
"Georgia",2016,1,0.712903225806451,30
"North Dakota",2016,1,0.567741935483871,31
"Wyoming",2016,1,0.338709677419355,32
"Ohio",2016,2,8.54767441860465,1
"Pennsylvania",2016,2,3.30701754385965,2
"Alabama",2016,2,3.12413793103448,3
"Louisiana",2016,2,2.908,4
"New York",2016,2,2.57241379310345,5
"Kansas",2016,2,2.52692307692308,6
"Colorado",2016,2,2.46746987951807,7
"Oklahoma",2016,2,2.43333333333333,8
"Illinois",2016,2,2.20408163265306,9
"Maine",2016,2,2.12068965517241,10
"Nevada",2016,2,1.95862068965517,11
"Indiana",2016,2,1.685,12
"Texas",2016,2,1.65774647887324,13
"Maryland",2016,2,1.52168674698795,14
"New Hampshire",2016,2,1.51428571428571,15
"Arizona",2016,2,1.45,16
"California",2016,2,1.4139650872818,17
"Delaware",2016,2,1.4,18
"Arkansas",2016,2,1.38965517241379,19
"Virginia",2016,2,1.26896551724138,20
"Massachusetts",2016,2,1.26896551724138,21
"Rhode Island",2016,2,1.21724137931034,22
"South Carolina",2016,2,1.08333333333333,23
"North Carolina",2016,2,0.898214285714286,24
"Florida",2016,2,0.827586206896552,25
"Iowa",2016,2,0.806896551724138,26
"Georgia",2016,2,0.6,27
"North Dakota",2016,2,0.513793103448276,28
"Tennessee",2016,2,0.416666666666667,29
"Wyoming",2016,2,0.13448275862069,30
"Ohio",2016,3,6.22527472527473,1
"Alabama",2016,3,3.96785714285714,2
"District Of Columbia",2016,3,2.82142857142857,3
"Pennsylvania",2016,3,2.7719298245614,4
"Colorado",2016,3,2.42795698924731,5
"New York",2016,3,2.38709677419355,6
"Louisiana",2016,3,2.21290322580645,7
"Oklahoma",2016,3,2.10967741935484,8
"Missouri",2016,3,2.05806451612903,9
"Illinois",2016,3,2.03448275862069,10
"Maryland",2016,3,1.89354838709677,11
"Delaware",2016,3,1.54,12
"Kansas",2016,3,1.43548387096774,13
"Maine",2016,3,1.20909090909091,14
"Nevada",2016,3,1.15555555555556,15
"California",2016,3,1.11696428571429,16
"Massachusetts",2016,3,1.09677419354839,17
"Georgia",2016,3,1.05806451612903,18
"Texas",2016,3,1.056,19
"Arkansas",2016,3,0.996774193548387,20
"Indiana",2016,3,0.99,21
"Arizona",2016,3,0.798245614035088,22
"South Carolina",2016,3,0.716666666666667,23
"North Carolina",2016,3,0.670967741935484,24
"Iowa",2016,3,0.654838709677419,25
"Rhode Island",2016,3,0.52258064516129,26
"Wyoming",2016,3,0.393333333333333,27
"Tennessee",2016,3,0.325806451612903,28
"North Dakota",2016,3,0.27741935483871,29
"Florida",2016,3,0.225806451612903,30
"Ohio",2016,4,6.42444444444445,1
